Operation_ID,Job_ID,Work_Load,Processing_Rate
5,79,2,[6.75699479 5.77949932 7.57564275 0.50029531 3.70633525]
0,80,4,[1.79070698]
1,80,2,[5.65774904 1.62780168 8.91297661 3.70303853 9.68621432]
2,80,4,"[4.98221147 7.67357659 1.92082418 3.85508215 9.63150291 2.84121935
 6.98962994 5.89111513 8.83100936 0.52368647]"
3,80,2,"[8.82499052 1.7832305  4.72921613 2.54588143 7.88613411 6.55042954
 0.78510871 9.87126104 5.5007955  3.82092286]"
4,80,2,"[7.58012701 5.61319983 1.59474085 2.9942685  8.77396782 4.73843029
 9.78744281 0.6134812 ]"
5,80,2,"[2.7678111  8.81699434 0.76603332 9.77213675 7.80040607 3.64243525
 6.9593419 ]"
0,81,4,[4.7433978  9.55747721 8.98516747 1.825347   3.71595629]
1,81,3,[8.97679932 6.53943714 0.67072886 9.56582267]
2,81,4,[4.83400085 5.99584984 0.55008655]
0,82,2,"[5.59889737 0.54158468 4.72157977 8.62887459 1.63326242 2.96466693
 7.64989126 9.67801287]"
1,82,3,"[8.7629327  6.88894026 9.58054187 5.87997956 1.91103568 3.56314787
 2.916797  ]"
2,82,2,[7.9147322  5.94535586 3.93386728]
3,82,3,[3.84773165 4.53087856 9.56301675 7.91341302 2.88722264 6.62425048]
4,82,4,"[4.91893353 0.88455754 2.71639186 1.90154802 8.52606872 5.80595987
 7.99253375 3.70857504 9.74562437 6.82666619]"
5,82,3,[6.77029507 5.5217277  1.61396177 7.88027546 2.78781767]
6,82,2,[9.76550228 7.7948811  6.70733181 2.98198944]
0,83,3,"[4.50017035 7.59415391 3.5778455  8.88933214 5.95661396 9.92723075
 2.90573566 1.81692028 6.63169462]"
1,83,2,[5.56044732 2.70062182 4.53648551 9.57849364 8.92537091]
2,83,4,[5.93260029 4.83584181 2.68793499 6.96523006]
3,83,2,[8.81236311 6.58366038 4.96609354 7.98232829 1.86791328 5.54217837]
0,84,4,[6.51857163 1.96879593 8.79285629 5.54354091]
1,84,2,"[0.59159299 7.96594645 6.80004059 2.9142562  3.67367547 1.9161618
 4.54032795]"
2,84,2,"[9.70419504 7.52462145 2.90869896 0.53936223 4.81389103 3.59349043
 8.8168291  5.69162426]"
3,84,3,"[1.64166274 8.93434287 3.66205628 6.69739738 4.67735641 7.96222434
 5.65141655 0.95616588 2.54878091 9.97701163]"
0,85,2,[6.71133043 5.56403404 7.96176939]
1,85,2,[2.56047463]
2,85,4,"[9.92333036 7.87506958 3.66713488 6.59161538 5.79898092 8.93618341
 2.6749432  1.61678785 0.70590866 4.91154043]"
3,85,4,[1.97095159 9.62657738 7.51564293 0.58784276]
4,85,2,"[5.86100265 4.82671364 1.60099895 7.58801834 6.70795276 3.93462424
 9.7043327  2.57703873 0.61479719]"
5,85,4,"[8.9418445  3.9025473  5.83884249 0.89074407 2.7849454  1.69091522
 6.8334485  9.86048043]"
0,86,3,[5.85501727 7.94977288 1.62798186 0.82844714 4.57327098]
1,86,2,"[2.61030971 6.62006937 4.72608792 7.94530525 0.64973643 9.99269879
 3.89828777 8.83909395 5.70935536]"
2,86,2,"[8.99403878 5.69168739 6.68449052 7.88006004 9.86758306 3.84749821
 0.6258695  1.64965602 2.76484331 4.99589179]"
3,86,4,[0.66841325 6.83370378 3.5186167  7.86898972]
0,87,4,"[5.74618578 2.76550584 3.51768751 7.94530237 6.55885206 0.57825819
 9.73380928 1.86302618 4.83732096 8.84160418]"
1,87,2,[7.80547737 5.78463134 4.84320758 3.95364543 6.91807728]
2,87,4,[6.82739163 8.57443807 2.82597375 4.67310098 0.64056301]
3,87,4,"[7.69791121 2.91417712 0.51358174 3.52495413 4.51206514 5.67992487
 8.76102459 6.84909872]"
4,87,4,[8.60850488 9.88254863]
0,88,2,"[7.64146195 6.72678926 9.69259485 0.73184126 5.80225117 8.90909207
 1.88724541 3.8864323  2.91701511 4.6980788 ]"
1,88,2,[3.96940936 8.57496579 0.96339947 1.861433   2.64713367 6.56537167]
2,88,3,[1.58193824 5.83506723 9.81316557 7.54793057]
3,88,2,"[5.84002236 2.67474607 8.52343243 6.74743471 3.9588254  7.86065044
 1.95147213 4.55912674]"
4,88,2,[1.60389383 9.57414387]
5,88,4,[8.90251366 5.56121794]
6,88,2,[2.74270145]
0,89,4,[8.63380067 1.90849751]
1,89,2,[6.72854171 3.8706942  2.90151805 0.50460154 4.92663164]
2,89,3,"[6.667176   3.69769283 1.86859818 7.53537752 9.88935238 2.84351388
 0.85930554 8.63578096]"
3,89,3,[1.50329592 7.6630649 ]
0,90,3,"[9.74459246 1.69150392 4.5939984  2.81896235 7.97678396 6.54435726
 5.65074339 0.52617686]"
1,90,2,[6.78474934]
2,90,2,"[1.97303045 6.69917324 4.85380342 3.61684241 8.85940227 5.50600655
 9.84829205 2.94808527]"
3,90,2,[1.50277686 4.71925818 5.62364588 9.91805883 7.74654003 6.85423671]
0,91,3,[3.64744111 6.99325559 1.96126684 4.64350247 0.80073752]
1,91,4,[3.76882622 0.82935709 8.93296387 2.97039752]
2,91,2,"[5.75111413 8.99864553 3.94629769 6.61049198 0.63731555 2.99431128
 1.71348017 9.65193134]"
3,91,4,[6.62845295]
4,91,4,[4.91110617 9.50537883 3.83122348 0.92372826]
5,91,3,[3.93473409 4.50516477]
6,91,3,[9.61036103 2.97227593 0.50883029 7.63829033 6.69019579]
0,92,4,"[4.55898365 3.94062503 2.81844936 0.84338206 7.87712289 9.93479578
 6.77679923]"
1,92,3,[6.76033247 3.6085342  7.86726594 0.59515216]
0,93,4,[9.86081678 7.51261187 3.87191217 0.69455733]
1,93,3,[4.76186226 3.63226854]
2,93,4,"[1.57033325 6.65120952 8.69299665 4.65039035 9.9963273  5.52745754
 0.83079924 3.99876608 2.86052981]"
3,93,2,[4.58220347 7.66291824 8.71807767 5.70969909 1.70896263 6.83571376]
0,94,3,"[8.57325508 0.76442107 5.51353065 6.83195966 9.76307445 2.5456829
 7.72688979 3.60463764]"
0,95,4,[8.9690729  9.94322966 1.94029926]
1,95,3,[3.61101912]
2,95,3,"[9.58918729 8.79404245 7.93275692 6.55506059 2.91422523 5.93261294
 4.60071399 0.51132433 3.64203461 1.97592238]"
3,95,2,[2.99988882 8.82390334]
4,95,3,[0.60505049 8.78493757 3.99914795]
5,95,2,[6.96618071]
0,96,2,[2.77257761 3.71947657]
1,96,3,[9.8147892  3.77809596 4.62448885]
2,96,4,"[4.53874046 1.92573853 6.92641456 8.92790017 0.76554433 5.67427092
 2.50095105 3.84347114]"
3,96,2,[9.72625459 1.70011601 6.88316781 8.55432273 4.54684224]
4,96,2,[4.81452938 7.66480361 6.79222464 8.52988398 2.77019595]
5,96,3,[2.50159173 6.7073603  0.52062842 7.68126379 3.59728553]
0,97,3,[9.82396285 3.64473129 0.57609582 7.91988451 5.50276854 8.5688529 ]
0,98,3,[2.50232161 6.50623403 8.85148088 3.51625167 0.57848539 1.86577242]
1,98,2,"[2.89341427 1.83828989 4.51292404 3.61313483 0.65096863 9.93027823
 8.85191435 7.53156826 5.61746836]"
0,99,4,[3.5786062  8.71789772 7.68282203 9.628137   5.87525356 6.72492701]
0,100,3,[4.93686044 2.92377126 1.76067117 9.92614618 0.80226361 7.60348594]
1,100,4,"[9.69211156 2.8374804  6.97248197 7.7687581  4.68224327 1.7915975
 5.84847682 0.65381593 3.89246964]"
2,100,4,[8.50635154 1.57738154 5.91854711 2.80284369 9.89580232 4.71549035]
3,100,3,[0.67175387 5.59044047]
4,100,4,"[8.78038369 0.90189248 9.76104608 3.65421229 1.97773933 6.86150833
 7.88414149 2.91176022 5.75552518]"
5,100,3,"[1.79274446 0.5218195  5.79205364 2.80871906 8.55507942 4.7920296
 9.51892615 7.74383351]"
6,100,4,"[2.84256402 5.7681653  0.89565749 4.8951461  1.6242236  9.69186532
 8.80007867 6.95053794]"
0,101,3,[0.70153001 5.89683494]
1,101,3,"[5.91378007 7.63186773 6.6593493  8.69820945 4.90845154 1.53198729
 9.72503275 2.70010245 3.53487012]"
2,101,3,"[9.58348907 3.80444827 8.76239751 5.96805392 7.90674104 4.78526902
 2.81132136 0.62945469]"
3,101,4,[6.718347]
0,102,2,[9.74433532 0.82115222 4.87408025 6.64545475]
1,102,2,[5.87538176 8.70364592]
2,102,3,[4.53003576 2.72656799 8.95212915 9.61223228 3.64732864]
0,103,3,"[5.87376261 3.6285403  1.53789018 2.84159291 7.97037565 6.98951162
 4.95004117 9.87373823 0.85060392 8.68882335]"
1,103,4,[0.88744189 2.54807269 7.64550788 6.62408534 1.86444873 5.7460166 ]
2,103,2,"[2.63980765 9.70354535 5.59878702 3.96035414 6.92195412 7.61867636
 4.92949443 0.7601189  8.72845271 1.96070622]"
3,103,3,[1.92251674 5.70105132 7.66992376]
4,103,2,"[5.5311655  4.58126888 1.57406398 0.78160352 6.87228474 7.50249307
 3.59585445 8.93043736 2.62360145 9.88493696]"
0,104,4,[5.82067275 4.87548826 9.77493987 7.51345242]
1,104,4,[2.59198428 0.57207289 8.92423539]
2,104,3,[5.87256935]
3,104,4,[2.85627904 4.89807605 3.71969753]
4,104,3,[9.91836048 8.58563534]
5,104,2,"[1.50557552 6.77318107 2.98603186 7.67945692 0.82096522 5.85259626
 9.89283264 3.57660253 8.5472965 ]"
6,104,2,[6.65050117 8.82318367 1.85454555 5.58406604]
0,105,2,[2.75106653 5.78855243 0.71265282 7.51966269 1.67129996]
1,105,4,[5.83680322 7.59577775 9.69803429 1.80060771 0.56202253]
2,105,3,"[1.8096274  2.72402091 0.70388066 7.68791023 8.87918847 5.62742873
 4.9963292  6.51797096]"
3,105,3,"[8.51423486 1.50816703 9.68653067 7.84558926 2.8163617  5.79551992
 4.53812239 3.67025667]"
4,105,3,[2.73589696]
0,106,2,[0.51362662 7.70968403 5.71447955]
1,106,2,"[8.7391152  2.90947573 1.64928296 7.67850058 0.62174533 4.95905495
 6.98284803 9.92757475 3.66228698 5.6340417 ]"
2,106,2,"[9.99541573 5.89325412 2.95849058 6.97558674 0.61593227 4.84137405
 3.95066491 8.59791097 1.67427794 7.53426777]"
3,106,2,[6.96451475 5.75672526 4.61523392 3.62108569 9.97091738 8.69959125]
0,107,2,[2.61357168 7.97494376]
1,107,4,[0.75651056]
2,107,2,[6.67940575]
3,107,2,"[1.79422865 3.57672798 6.67303231 9.90337912 4.70843394 2.50845545
 7.59668525 5.79447008 8.94731355 0.5665914 ]"
0,108,2,[4.70410603 3.73495661 1.98806507 7.79189835 6.74763276 9.81326396]
1,108,2,[4.54731999 6.60929942 5.53751298 7.62613739 9.57830172]
2,108,4,"[1.58300515 9.67463692 5.72778786 2.98621178 7.91919629 8.66972533
 0.77335973 4.91781872]"
3,108,3,[0.99867333 1.60676621 4.82549648 3.93813774 5.64192228]
4,108,2,"[0.85030538 1.64291627 7.69244643 2.64089525 8.62480239 4.76617297
 6.97930556]"
0,109,4,[9.87388645 6.58510055 1.55403842]
1,109,4,[0.80388605]
2,109,3,[9.50024447 5.87454251]
0,110,2,"[4.63549065 0.78642621 2.96240519 1.83552002 8.53673503 9.7933148
 3.62684269 5.69475811 6.95120419 7.9256634 ]"
1,110,4,"[6.69394373 3.9049886  5.99823889 7.91263356 4.65910578 0.55203481
 1.82920812 9.65647831]"
2,110,3,[9.56085331 4.88995128 0.99527824]
3,110,4,"[9.78265797 7.86874032 0.9252884  1.82844172 8.90705216 6.98754762
 2.82994853 3.83153109 5.5641388  4.99547712]"
0,111,4,"[4.73072353 7.63958019 8.95196397 3.87934223 2.96354944 6.91451492
 0.81630215 5.91449237]"
1,111,4,"[4.74026351 5.7375064  1.6071423  6.7275113  7.58777839 3.99396827
 8.75383065 2.55994693 9.88671765]"
2,111,4,[9.90181394 3.94265933 0.69798773 2.88411447 4.96994257 5.93270859]
3,111,4,[7.79298504 4.58690644 0.66634991 5.70384994 8.59134798 1.9495569 ]
4,111,2,[7.87947558 3.67120119 6.90962815 8.52000675 1.78577583 9.7943922 ]
5,111,3,[6.79391673 5.93189714 1.64972898]
0,112,4,"[9.6284669  6.6728671  8.66553213 7.5994761  5.93730228 0.59788903
 2.95892382 3.90101257]"
1,112,3,"[3.84865317 2.53373034 9.65262116 0.95983983 8.67486659 4.81958959
 1.75129829 5.65733136]"
2,112,2,"[7.78500032 0.88461324 3.52745351 9.9523662  1.83556066 4.84015776
 5.6358297  6.91275759]"
3,112,2,[9.7791918  2.62127281]
4,112,3,[9.61874567 2.53580879 1.53664798 7.71813153]
5,112,2,"[2.9072427  5.91192322 3.691059   6.78270313 8.71276413 4.5309415
 0.74789748 9.70696045 7.50088651]"
6,112,3,[2.85574181 1.70253955]
0,113,3,[1.69666687 3.87741928 8.70267203 5.9249318  0.7897416 ]
1,113,4,[3.52970047]
2,113,4,[4.60838862 6.66407024 2.58045577 9.63292453]
0,114,2,[3.66629694 5.83936502]
0,115,2,[2.84681736 3.66330208 8.79810727 1.71615316]
1,115,3,[5.779926   6.67773673]
2,115,4,[6.80050863 1.76470702 5.51675478 3.73742336]
3,115,3,[5.69010208 0.72456974 1.85545996 8.93883351 2.91856172 9.58339088]
0,116,2,[6.64334109]
1,116,3,[3.94113148 7.86983253 8.87510394]
2,116,2,"[8.91745288 2.88738171 4.8021494  1.94323317 0.51355193 7.78109609
 3.52312737 5.84262988 9.86923628 6.78962275]"
3,116,4,[3.86370474 2.9026286 ]
4,116,4,"[0.59925214 9.93398992 4.74416665 6.68670745 3.7550653  5.90895939
 1.50161298]"
0,117,4,[7.73325842 5.52899406]
0,118,3,"[1.7538838  7.93515879 5.60572533 8.75425514 4.68267184 6.73912495
 2.82568944]"
1,118,2,[3.79795135]
2,118,2,"[9.57864176 2.69095413 5.68225289 0.88408807 3.71224151 7.87953595
 6.92607541 8.68133892 4.76181373]"
3,118,2,"[7.83612679 2.75644024 5.52493145 6.76099917 4.84820753 0.77502019
 3.81221796 9.91398298]"
4,118,2,"[0.78982548 7.87453465 1.6439088  9.55928613 3.58587761 2.51143033
 6.95289285 5.71111958 4.69543399 8.55592147]"
5,118,3,"[7.58896204 0.53105648 6.54018068 8.76707282 9.90611353 5.81970256
 2.86612526]"
6,118,3,[7.53226915 2.93525924]
0,119,3,"[5.5229514  2.83165183 1.74537428 4.95749853 9.75571762 7.88206437
 0.85971017 6.81185319 3.77162379]"
0,120,4,[9.91476266 8.80065409 6.79593095 2.60043657]
1,120,2,[1.94605686 7.82202393 8.99051997 3.8461808 ]
2,120,2,[0.75700677]
3,120,3,[7.88449167 1.85699296 2.57500967 5.9163272 ]
0,121,2,[6.90182154 1.9444026  2.73315049 7.60842348 5.67745409 4.77028751]
1,121,4,[7.70059087]
2,121,3,"[8.70724717 7.67929913 6.82974521 1.85228149 4.50514687 9.52640736
 5.63367289 2.60168631 3.73484665]"
3,121,2,"[4.99672054 1.54452294 0.8193225  9.53286914 7.96506185 6.72082797
 2.68951791 8.77614402 3.96663795]"
4,121,3,"[8.98399048 1.57410661 3.75658156 9.64356762 0.56306609 2.65949746
 7.74534999 6.6771157 ]"
0,122,3,"[2.96498871 4.81691696 6.5815342  3.75560938 9.64764638 8.61352895
 1.61225342 7.94286868 5.75939536]"
1,122,4,"[6.54142498 7.77779198 1.98299318 5.86044341 4.58293797 3.83314311
 9.99009815 2.53283629]"
2,122,2,"[4.5981625  8.57080561 5.81158569 2.80697201 0.9131935  9.51267441
 7.77999428 1.57960341 3.59404103]"
3,122,4,[7.945909   1.79077192]
4,122,4,[0.5730043]
5,122,4,[1.91489807 0.68580753 6.92799544 8.86822391 4.81926518 2.68950731]
0,123,3,"[0.5786944  2.60028053 6.83194168 1.54590567 7.70779195 4.94792746
 3.74185698 5.88861997 9.64450252]"
1,123,4,[7.92356068 0.65755616 2.62270327]
2,123,2,[4.95215785 6.94449927 8.89052437 7.51484816 2.62981975]
0,124,2,"[6.57395766 3.62211774 2.74408182 9.6049002  5.63992669 4.54678485
 1.79513556 8.76626814]"
1,124,4,[3.79500732 4.7683833 ]
2,124,3,"[6.67791179 2.88253142 0.8332036  9.77134335 1.82280227 5.81683607
 7.67366787 3.98702308]"
3,124,4,[4.72483835 6.56666564 9.80324043]
4,124,4,"[4.60280713 2.71307768 6.6786185  7.67661428 9.99556491 3.83060302
 5.54854469 8.90555639 0.7228609 ]"
5,124,4,[6.9748366  7.50913086 0.67767828]
0,125,4,[8.88752755]
1,125,2,"[4.94845626 3.60888936 8.50424099 1.98998952 0.5321442  5.94713842
 2.75247862]"
2,125,4,"[7.62644801 5.99748045 6.66992518 3.5855564  0.76280926 9.95896401
 1.55577013]"
0,126,3,"[9.82325557 4.96384808 8.76352099 1.70342851 6.77792644 2.72520811
 0.85267838 7.70183105]"
1,126,4,"[2.83347006 4.96870989 3.6502763  7.60151583 0.56951669 8.54464145
 6.78430648 9.67689151 5.66275199 1.92497008]"
2,126,4,[9.72491966 4.76349609]
3,126,3,[0.57643892 4.99336761 6.98706039 9.59486498 5.81852729]
4,126,4,[2.61708882 6.58929405 9.50074672]
5,126,2,[7.62829619 2.73281433 6.94109326]
6,126,4,[8.86418243 9.77960667 6.81899973 3.86987485 0.52187626 7.7145636 ]
0,127,4,"[2.72405842 6.80011293 8.91448871 7.79234216 0.91492344 4.84450795
 5.59942222]"
1,127,3,"[7.57755379 0.62548352 8.84329944 2.62945645 1.57737724 9.50459806
 4.85345164]"
2,127,3,[5.64997772 6.68978134 3.51994544 9.73008371 4.99156155 0.96847041]
3,127,3,[2.67111255 5.90308604 4.86214259 8.9001801 ]
4,127,4,"[1.94445636 8.77945145 9.75489097 2.53066194 5.78832136 7.98902025
 4.60036931]"
5,127,2,"[7.64181395 1.74050437 0.63124948 5.54966028 8.83420824 6.5568359
 3.86070502]"
6,127,3,"[1.68838186 2.60220247 6.53463445 9.71622127 3.52901823 7.95118626
 5.56305918 4.95913316 8.91034342 0.81702242]"
0,128,4,"[7.73832032 1.57496992 9.67392439 8.90096381 0.53578413 2.9809337
 3.56493371 4.66024531]"
1,128,4,"[0.8224287  9.51258576 6.82742252 8.66756512 7.75968792 2.89233458
 4.74361234 1.67417585 5.51713597]"
2,128,4,[1.9624798  9.64282824 4.95639394 8.75102496]
3,128,2,[8.95568102 6.63157176 2.86791601 7.71358056 4.96001095 3.67939311]
0,129,3,[7.71562045 9.55075714 6.539303   8.74435013 3.89091791]
1,129,4,[9.8018254]
0,130,2,"[5.77238419 8.63485282 3.85548183 1.61814059 0.51028142 2.77137373
 9.58675991]"
0,131,2,[4.50108553 7.94248875 5.9916437  8.52811665 1.87321603]
1,131,4,"[9.64738166 4.62520645 6.88292453 3.70817299 7.55726107 0.94972188
 2.62793631 5.75592328 8.82785894]"
2,131,3,"[7.92207105 2.52875426 6.98863513 3.96752726 1.95247564 0.98364096
 8.68996152 5.67448399 4.97498481]"
3,131,3,[7.91171281 8.60782727 1.81961519 2.88535147 5.78678818]
0,132,4,[5.54075011 1.77796676 8.53688012 0.87865917 4.59111965]
1,132,3,[0.75171008 2.72830365 8.52707744 5.95942518 9.54370005 4.96747775]
2,132,3,[3.64440322 1.5595414  0.5889625  7.93887681]
3,132,2,[0.76300341 4.68993906]
4,132,2,[6.89505879 8.75336168 9.94084867 5.75502091]
0,133,3,"[9.93076238 3.8677122  8.78148913 6.8457162  0.7099234  2.91175886
 5.67110118 1.87017783 4.95200988 7.82326346]"
1,133,3,"[6.76189986 9.53779764 4.92412512 5.58110573 1.91130758 2.95739906
 8.50632927 7.82127159 0.62274781]"
2,133,4,"[2.94319291 5.76655961 1.66182185 9.62253101 3.67220787 4.94674504
 0.8596578 ]"
0,134,3,"[2.86305449 4.82028857 1.50725819 3.67748623 8.61605959 0.85707811
 6.72523699 9.91545175]"
1,134,2,[1.88887361 6.98990973 8.83142626 3.83399136]
2,134,2,"[2.75818565 8.94732077 4.80393112 0.73238373 5.5111372  6.57450502
 7.85346742 1.57693502]"
3,134,4,"[9.58110923 6.63906068 2.97174914 1.95497082 5.66250881 8.70096459
 7.79229279 0.80724238 4.66670003 3.57298205]"
4,134,4,"[9.76873392 0.83238068 2.52099826 1.97791272 5.69548726 8.68813503
 4.68876822 3.90908001 6.96017038 7.65144052]"
5,134,3,[8.8064267]
6,134,2,"[5.50705615 6.60900187 0.83073037 3.70249968 8.77385285 2.87900449
 7.90082563 4.5865606 ]"
0,135,4,[6.60973877]
1,135,2,"[9.9002302  5.67576871 0.54998993 1.9256546  8.5467485  6.60937563
 4.91941723 3.86400721]"
2,135,2,[8.72875099 4.72378572]
3,135,4,[2.83545392 3.67909795 9.98261986 7.66905034]
4,135,2,[1.88018177 0.72400095 9.91420805]
5,135,4,[8.88177477]
6,135,4,[0.69151347 5.91453998]
0,136,4,[8.92080501 3.92256562]
1,136,3,[3.74557545 0.70951784 7.96395026 8.74807249 2.84545873 5.98546158]
2,136,2,"[6.97554791 8.89342127 0.90169991 7.5635373  1.64605515 2.68925924
 3.85406107 5.54232506]"
3,136,2,[8.9623827  2.7175632  6.65760368]
4,136,3,"[5.58073698 8.51526041 0.95571452 4.66069835 9.70026725 6.61165317
 2.52405227 1.51757384]"
5,136,2,[6.60857333 3.79819936 5.63724977 1.56917383 0.77603636]
0,137,4,[7.84194935 1.51821288 4.59108726 2.60763357]
0,138,3,[2.91341702 5.64194339 4.52888731 3.92265205 9.66097924]
1,138,4,[0.72352964]
2,138,3,[1.80675521 4.85098563 5.73328705 6.88815236]
3,138,3,[7.62428478 0.59475756]
0,139,3,[9.76482656]
1,139,3,[2.86531924 8.90234698]
2,139,2,"[9.72584825 1.6093584  7.53988916 8.93439463 5.68341059 6.7739019
 3.99433314 4.98186676 2.99715217 0.68704862]"
0,140,4,[8.67504651 9.75872628 2.78164346]
1,140,2,[7.71533972 9.61758285 2.6221079  4.70742836 0.69058693 3.60359336]
0,141,4,"[8.98455803 9.62411371 3.87805842 0.82398161 1.95508221 7.77258872
 4.55138906 6.71539319 2.79669012 5.62544014]"
1,141,2,[9.96832429 0.58197363]
2,141,3,[2.75365518 1.60233784 0.79754085 7.99090366]
3,141,3,[5.61232328 1.5003425 ]
4,141,4,"[0.53464659 7.52708396 5.57860724 4.63012808 9.72669614 1.78612031
 2.50349008 6.79972978]"
5,141,2,"[1.96679433 9.85246296 2.67452012 4.54115901 8.57072142 0.61587559
 3.7642386  6.8336311  7.90275744]"
6,141,4,[5.68228682 3.66521328 1.53427925]
0,142,2,[2.71003484 8.75347487 9.83032667 1.762016  ]
1,142,2,[3.55880229 7.97649817]
2,142,2,"[3.60572007 4.51902755 1.77851558 6.59279261 9.98796056 0.91368908
 7.80557073 8.95832724 5.85392572]"
0,143,4,"[2.96109381 1.94479483 6.94883624 3.78395031 0.63017517 7.75226918
 5.79825825 4.90563521]"
1,143,2,[5.99096537]
2,143,3,[9.88608336 5.8470792 ]
3,143,4,"[5.59860553 9.62732357 4.54580111 3.51448446 2.92463378 7.80421514
 1.88631961 6.6131199  8.88531969]"
4,143,4,"[1.8473961  7.84573638 0.81256692 9.95744063 3.75816772 8.817311
 2.6528439  4.53062171 5.64696851]"
5,143,4,[6.5533079  1.79860837 3.93784201 4.5608762  2.57108627 7.52516184]
6,143,3,[0.68882976 5.61477316 8.57139798 9.85881895 7.83713933]
0,144,3,"[5.66323439 1.85790446 4.53501256 6.97668908 9.66368717 3.72600864
 7.83973025 8.6048219  2.89266991]"
1,144,4,[9.81971413 1.92840053 5.61534445]
2,144,3,[7.65059596 0.83100728 6.79210806 5.78920337 3.74023772]
3,144,4,[9.93909654 5.98018969]
4,144,3,"[3.56043393 5.80601119 8.87027716 2.59959747 9.93725156 7.72168353
 6.97422187 4.92320462]"
5,144,3,"[4.5120287  5.85002042 9.95452371 0.7920616  2.97412461 3.63816198
 1.72711274 7.54476061 6.81238915 8.57937504]"
6,144,2,[4.84859664 8.79669705 0.8341942 ]
0,145,4,[3.91695597]
1,145,3,[9.82863494]
2,145,4,[5.56385402 7.83854942 9.95473809 0.84023442 1.59005023 4.643634  ]
3,145,3,[3.59594227 7.90482443 2.8931562  9.96500069]
0,146,2,[7.61790474 0.53218715 5.98155395 4.96774982]
0,147,4,[0.85759398 3.57018858]
1,147,4,[3.98590448 7.82154153 2.69599318]
2,147,4,"[9.89983898 2.58231835 5.52807793 7.70332543 1.81574837 4.74065879
 6.7677947  8.50661292 3.74067593]"
3,147,3,[2.97212869 9.6856211  8.63806884 6.66125881 5.58197096]
4,147,4,[7.86042229 5.72229579]
5,147,2,[2.87425204]
6,147,3,[8.59369832 1.50647508 9.5506796  7.99058831]
0,148,3,[2.58455944 1.70140818 5.90845881 0.58191028 6.68466093 9.66012255]
0,149,4,[0.51445537 1.67303522 3.57893058 7.55937122]
1,149,2,[6.54475306 8.90505328 7.59710526 3.92406049]
2,149,3,[6.71735532 1.77620456 5.51276924 9.64723037 8.98723187]
3,149,2,"[9.6474674  7.83311    5.62547598 4.9231914  0.96185559 6.92555324
 8.97079224]"
4,149,2,"[8.82762152 3.96629281 6.65254245 0.82657927 7.73214262 1.85005029
 9.57253963 5.61574248 4.68727893]"
5,149,3,"[3.74025142 8.98762408 6.72059798 4.94508455 0.87474392 2.60419345
 9.58581197]"
0,150,3,[3.5910563  7.60221483 6.66324488]
1,150,2,[1.58634174 9.79107906 2.69300343 3.89363582 0.71538862 4.73067225]
2,150,4,[5.85537863 6.55782084]
3,150,4,[5.86269777 8.69237103 2.85128412]
4,150,4,"[9.97850978 1.76262848 6.70275354 2.77525535 7.93610595 8.85837808
 3.78465333 4.54571361 5.829395   0.871255  ]"
0,151,4,"[3.77446718 4.7369005  6.92419963 5.94375504 9.93217121 7.82127142
 1.7986129  2.83347779]"
0,152,4,"[7.77671518 5.76587463 3.7617661  1.60884218 0.71093217 9.8712944
 8.75385025 6.91105973]"
1,152,4,[5.9587453  0.71415272]
2,152,2,"[6.6212453  4.87364349 5.59378384 9.89954485 0.83631112 8.69678357
 7.55332379 3.94733213]"
0,153,3,"[1.5349651  3.79368576 5.50025774 4.6790706  8.97411866 0.88692695
 6.70138598]"
1,153,4,[7.50523994 1.68612145 3.82164815 6.57863409 5.73058808 8.55128273]
2,153,2,"[8.66094081 7.83387006 9.80285428 2.57216351 1.53181009 0.727446
 4.62549125 3.75134414]"
3,153,4,[7.59033779 5.9475702  3.5765714  1.90956487 6.59310601]
4,153,2,[4.565987   3.91728881]
5,153,3,[7.95678848 9.67896567 4.85632892 2.78778555 8.71617102]
6,153,4,"[7.61128083 3.75568388 9.58038749 4.99094729 6.93567344 1.85174814
 5.93044821 2.53513875]"
0,154,2,[8.69837282 6.54220191 0.76874803]
1,154,2,[1.73038578 4.92284954 2.9804402  7.69046605]
2,154,3,[1.99333808]
3,154,3,[3.53895981 4.86931546]
0,155,2,"[0.87563421 6.99488587 5.93366906 1.68255595 7.68796711 8.5827343
 4.69727154 3.75603694 2.96519129 9.96506982]"
1,155,3,[4.74411382 6.56412176 9.71029659]
0,156,4,[0.7124357  4.9821098  8.62433807 3.90080767 6.94542489]
1,156,2,[0.677113   7.58463709 3.95299278 2.64614945 6.95733094]
2,156,4,[2.76683726 7.87354518]
3,156,3,"[2.9382268  9.80818356 1.61909657 7.67811184 0.90457799 3.77393398
 8.61791563]"
0,157,3,"[2.80146455 1.74263544 7.50011426 6.87350455 8.69259915 9.86891749
 4.82262654 3.75796579 5.55405957]"
1,157,2,"[0.58175756 2.60454498 9.73878578 6.55794884 1.85049982 4.98474721
 5.70406225]"
2,157,2,[3.57289169]
3,157,4,[4.80777677]
4,157,3,"[0.74816411 6.63277137 2.62878489 8.98054038 3.61104454 4.96074482
 1.54864421 5.82577935]"
0,158,4,[1.61483403 8.5725207 ]
1,158,3,"[0.58047591 8.68231683 6.91487306 3.84207493 9.740897   2.92912946
 7.64494225 5.74082506]"
